received_at_unix_s,received_at_monotonic_s,run_id,controller_fault_flags,controller_saturation_flags,imu_timestamp_us,t_sec,age_ms,pitch_deg,pitch_rate_dps,raw_acc_pitch_deg,fused_pitch_deg,gyro_pitch_rate_dps,filtered_pitch_rate_dps,u_sps,turn_sps,target_velocity_sps,applied_velocity_feedforward_sps,vel_error,measured_vel_sps,velocity_p_term_deg,velocity_i_term_deg,pitch_error_deg,pitch_sp_deg,rate_setpoint_dps,rate_error_dps,left_target_sps,right_target_sps,left_applied_sps,right_applied_sps,motor_update_dt_ms,motor_feedback_age_ms,left_actual_steps,right_actual_steps,command_saturated,actuator_fault
1784742958.8391938,386127.2766793,0,0,0,0,57.040000915527344,0.1570000052452087,-1.4772160053253174,18.60178565979004,-13.66823673248291,-1.4772160053253174,17.06246566772461,18.60178565979004,1454.939208984375,0.0,618.891357421875,1184.126220703125,-470.5192260742188,1091.95166015625,-1.7879730463027954,-1.4111608266830444,-3.3728368282318115,-4.850052833557129,-111.65113830566406,-130.2529296875,1454.939208984375,1454.939208984375,1400.0,1400.0,2.497999906539917,4.989999771118164,-8651,-8885,False,False
1784742958.843109,386127.280596,0,0,0,0,57.04249954223633,0.2529999911785126,-1.4251753091812134,23.131576538085938,21.932701110839844,-1.4251753091812134,24.307451248168945,23.131576538085938,1534.2587890625,0.0,618.891357421875,1184.126220703125,-470.5192260742188,1118.0860595703125,-1.7879730463027954,-1.4111608266830444,-3.424877643585205,-4.850052833557129,-114.22239685058594,-137.35397338867188,1534.2587890625,1534.2587890625,1600.0,1600.0,2.499000072479248,2.489000082015991,-8644,-8878,False,False
1784742958.845467,386127.2829527,0,0,0,0,57.04499816894531,0.3549999892711639,-1.361177921295166,28.384700775146484,-2.485544443130493,-1.361177921295166,29.70619010925293,28.384700775146484,1627.547607421875,0.0,618.891357421875,1184.126220703125,-470.5192260742188,1130.0054931640625,-1.7879730463027954,-1.4111608266830444,-3.488874912261963,-4.850052833557129,-117.32093811035156,-145.7056427001953,1627.547607421875,1627.547607421875,1600.0,1600.0,2.499000072479248,4.98799991607666,-8644,-8878,False,False
1784742958.8491783,386127.2866619,0,0,0,0,57.04750061035156,0.4589999914169311,-1.298444151878357,24.673885345458984,2.206141948699951,-1.298444151878357,21.717456817626957,24.673885345458984,1600.231201171875,0.0,618.891357421875,1184.126220703125,-470.5192260742188,1168.116943359375,-1.7879730463027954,-1.4111608266830444,-3.551608800888061,-4.850052833557129,-118.58625793457033,-143.26014709472656,1600.231201171875,1600.231201171875,1400.0,1400.0,2.503000020980835,2.490999937057495,-8636,-8870,False,False
1784742958.8493097,386127.2867978,0,0,0,0,57.04999923706055,0.5550000071525574,-1.2524055242538452,19.42915725708008,-10.96184539794922,-1.2524055242538452,19.214962005615234,19.42915725708008,1763.3123779296875,0.0,537.891845703125,1184.126220703125,-630.2250366210938,1185.4632568359375,-2.39485502243042,-1.4111608266830444,-4.204529285430908,-5.456934928894043,-138.43077087402344,-157.85992431640625,1763.3123779296875,1763.3123779296875,1400.0,1400.0,2.5,4.991000175476074,-8636,-8870,False,False
1784742958.8532393,386127.2907244,0,0,0,0,57.0525016784668,0.6610000133514404,-1.215714931488037,14.149080276489258,7.788049221038818,-1.215714931488037,11.77747631072998,14.149080276489258,1705.6524658203125,0.0,537.891845703125,1184.126220703125,-630.2250366210938,1204.25830078125,-2.39485502243042,-1.4111608266830444,-4.241219997406006,-5.456934928894043,-138.54885864257812,-152.69793701171875,1705.6524658203125,1705.6524658203125,1600.0,1600.0,2.500999927520752,2.492000102996826,-8629,-8863,False,False
1784742958.858308,386127.2957933,0,0,0,0,57.05500030517578,0.7480000257492065,-1.1894758939743042,9.040534019470217,2.247222185134888,-1.1894758939743042,6.781236171722412,9.040534019470217,1646.5556640625,0.0,537.891845703125,1184.126220703125,-630.2250366210938,1212.8182373046875,-2.39485502243042,-1.4111608266830444,-4.267458915710449,-5.456934928894043,-138.36679077148438,-147.40733337402344,1646.5556640625,1646.5556640625,1600.0,1600.0,2.497999906539917,4.989999771118164,-8629,-8863,False,False
1784742958.8594542,386127.2969401,0,0,0,0,57.05750274658203,0.8539999723434448,-1.1721038818359375,7.607769966125488,-5.093918323516846,-1.1721038818359375,7.822484016418457,7.607769966125488,1633.5601806640625,0.0,537.891845703125,1184.126220703125,-630.2250366210938,1249.37890625,-2.39485502243042,-1.4111608266830444,-4.2848310470581055,-5.456934928894043,-138.6361541748047,-146.24392700195312,1633.5601806640625,1633.5601806640625,1800.0,1800.0,2.500999927520752,2.490999937057495,-8621,-8855,False,False
1784742958.8611023,386127.2985899,0,0,0,0,57.060001373291016,0.9490000009536744,-1.1513549089431765,10.078304290771484,-20.35651016235352,-1.1513549089431765,11.768726348876951,10.078304290771484,1674.092041015625,0.0,537.891845703125,1184.126220703125,-630.2250366210938,1266.0343017578125,-2.39485502243042,-1.4111608266830444,-4.305580139160156,-5.456934928894043,-139.79421997070312,-149.87252807617188,1674.092041015625,1674.092041015625,1800.0,1800.0,2.499000072479248,4.989999771118164,-8621,-8855,False,False
1784742958.8630395,386127.3005267,0,0,0,0,57.0625,1.0460000038146973,-1.1268656253814695,9.152987480163574,17.97535514831543,-1.1268656253814695,7.909984111785889,9.152987480163574,1670.4427490234375,0.0,537.891845703125,1184.126220703125,-630.2250366210938,1306.265625,-2.39485502243042,-1.4111608266830444,-4.330069541931152,-5.456934928894043,-140.392822265625,-149.54580688476562,1670.4427490234375,1670.4427490234375,1600.0,1600.0,2.499000072479248,2.489000082015991,-8612,-8846,False,False
1784742958.8650317,386127.3025196,0,0,0,0,57.06499862670898,1.1510000228881836,-1.12216055393219,-0.1405608654022216,28.22140312194824,-1.12216055393219,-3.569992780685425,-0.1405608654022216,1547.552490234375,0.0,537.891845703125,1184.126220703125,-630.2250366210938,1324.6192626953125,-2.39485502243042,-1.4111608266830444,-4.334774494171143,-5.456934928894043,-138.68467712402344,-138.5441131591797,1547.552490234375,1547.552490234375,1600.0,1600.0,2.5,4.988999843597412,-8612,-8846,False,False
1784742958.867147,386127.3046338,0,0,0,0,57.067501068115234,0.0549999997019767,-1.1195229291915894,2.8347384929656982,13.96922492980957,-1.1195229291915894,3.919991970062256,2.8347384929656982,1588.3765869140625,0.0,537.891845703125,1184.126220703125,-630.2250366210938,1365.652587890625,-2.39485502243042,-1.4111608266830444,-4.337411880493164,-5.456934928894043,-139.3641357421875,-142.19886779785156,1588.3765869140625,1588.3765869140625,1600.0,1600.0,2.502000093460083,2.490999937057495,-8604,-8838,False,False
1784742958.8695023,386127.3069869,0,0,0,0,57.06999969482422,0.1500000059604644,-1.103508472442627,8.133599281311035,-9.524867057800291,-1.103508472442627,9.073731422424316,8.133599281311035,1665.1273193359375,0.0,537.891845703125,1184.126220703125,-630.2250366210938,1384.3348388671875,-2.39485502243042,-1.4111608266830444,-4.353426456451416,-5.456934928894043,-140.93637084960938,-149.06996154785156,1665.1273193359375,1665.1273193359375,1600.0,1600.0,2.499000072479248,4.989999771118164,-8604,-8838,False,False
1784742958.873186,386127.310672,0,0,0,0,57.0724983215332,0.25,-1.09470796585083,1.0352928638458252,19.27115631103516,-1.09470796585083,-3.4387431144714355,1.0352928638458252,1976.82568359375,0.0,456.8974304199219,1184.126220703125,-927.4373779296876,1436.368896484375,-3.524261951446533,-1.4111608266830444,-5.491633892059326,-6.586341857910156,-175.93934631347656,-176.97463989257812,1976.82568359375,1976.82568359375,1600.0,1600.0,2.499000072479248,2.489000082015991,-8596,-8830,False,False
1784742958.8751829,386127.3126682,0,0,0,0,57.07499694824219,0.3470000028610229,-1.1124528646469116,-9.95750904083252,-19.07371711730957,-1.1124528646469116,-13.326223373413086,-9.95750904083252,1823.1337890625,0.0,456.8974304199219,1184.126220703125,-927.4373779296876,1460.1007080078125,-3.524261951446533,-1.4111608266830444,-5.473888874053955,-6.586341857910156,-173.17294311523438,-163.21543884277344,1823.1337890625,1823.1337890625,1600.0,1600.0,2.499000072479248,4.98799991607666,-8596,-8830,False,False
1784742958.8792825,386127.3167677,0,0,0,0,57.07749938964844,0.4429999887943268,-1.137205958366394,-8.115968704223633,23.144752502441406,-1.137205958366394,-5.2237396240234375,-8.115968704223633,1838.9703369140625,0.0,456.8974304199219,1184.126220703125,-927.4373779296876,1503.6051025390625,-3.524261951446533,-1.4111608266830444,-5.449135780334473,-6.586341857910156,-172.74916076660156,-164.63319396972656,1838.9703369140625,1838.9703369140625,2000.0,2000.0,2.503000020980835,2.490999937057495,-8588,-8822,False,False
1784742958.879573,386127.3170603,0,0,0,0,57.08000183105469,0.5479999780654907,-1.143191933631897,1.2915122509002686,6.517763137817383,-1.143191933631897,6.3699870109558105,1.2915122509002686,1962.9296875,0.0,456.8974304199219,1184.126220703125,-927.4373779296876,1523.4010009765625,-3.524261951446533,-1.4111608266830444,-5.443150043487549,-6.586341857910156,-174.43910217285156,-175.73062133789062,1962.9296875,1962.9296875,2000.0,2000.0,2.499000072479248,4.989999771118164,-8588,-8822,False,False
1784742958.8834164,386127.3209003,0,0,0,0,57.08250045776367,0.6470000147819519,-1.1409565210342407,-1.6832594871520996,2.8348581790924072,-1.1409565210342407,-5.136239528656006,-1.6832594871520996,1923.8546142578125,0.0,456.8974304199219,1184.126220703125,-927.4373779296876,1565.0645751953125,-3.524261951446533,-1.4111608266830444,-5.445385456085205,-6.586341857910156,-173.91567993164062,-172.232421875,1923.8546142578125,1923.8546142578125,1800.0,1800.0,2.499000072479248,2.489000082015991,-8578,-8812,False,False
1784742958.885285,386127.3227697,0,0,0,0,57.084999084472656,0.7350000143051147,-1.1816593408584597,-20.981081008911133,4.074095249176025,-1.1816593408584597,-26.72244644165039,-20.981081008911133,1650.6351318359375,0.0,456.8974304199219,1184.126220703125,-927.4373779296876,1584.0716552734375,-3.524261951446533,-1.4111608266830444,-5.404682636260986,-6.586341857910156,-168.7536163330078,-147.7725372314453,1650.6351318359375,1650.6351318359375,1800.0,1800.0,2.5,4.988999843597412,-8578,-8812,False,False
1784742958.889187,386127.3266733,0,0,0,0,57.087501525878906,0.8450000286102295,-1.2317159175872805,-18.7092342376709,-45.96162033081055,-1.2317159175872805,-14.953720092773438,-18.7092342376709,1663.19482421875,0.0,456.8974304199219,1184.126220703125,-927.4373779296876,1614.51611328125,-3.524261951446533,-1.4111608266830444,-5.354626178741455,-6.586341857910156,-167.60618591308594,-148.89695739746094,1663.19482421875,1663.19482421875,2000.0,2000.0,2.502000093460083,2.490999937057495,-8569,-8803,False,False
1784742958.889367,386127.326855,0,0,0,0,57.09000015258789,0.9359999895095824,-1.260547757148743,-10.368915557861328,16.790637969970703,-1.260547757148743,-8.014984130859375,-10.368915557861328,1764.6839599609375,0.0,456.8974304199219,1184.126220703125,-927.4373779296876,1628.3809814453125,-3.524261951446533,-1.4111608266830444,-5.325794219970703,-6.586341857910156,-168.35162353515625,-157.9827117919922,1764.6839599609375,1764.6839599609375,2000.0,2000.0,2.5,4.991000175476074,-8569,-8803,False,False
1784742958.8932817,386127.3307675,0,0,0,0,57.09250259399414,1.037999987602234,-1.2847766876220703,-13.055342674255373,29.343090057373047,-1.2847766876220703,-16.62496566772461,-13.055342674255373,2149.310791015625,0.0,384.8858337402344,1184.126220703125,-1243.4951171875,1667.3564453125,-4.725281238555908,-1.4111608266830444,-6.502584457397461,-7.787361145019531,-205.4716339111328,-192.41629028320312,2149.310791015625,2149.310791015625,1600.0,1600.0,2.500999927520752,2.492000102996826,-8559,-8793,False,False
1784742958.8957112,386127.333197,0,0,0,0,57.09499740600586,1.1369999647140503,-1.3405317068099976,-28.49527740478516,11.41845989227295,-1.3405317068099976,-36.11992645263672,-28.49527740478516,1922.422607421875,0.0,384.8858337402344,1184.126220703125,-1243.4951171875,1685.0977783203125,-4.725281238555908,-1.4111608266830444,-6.446829319000244,-7.787361145019531,-200.5994873046875,-172.10421752929688,1922.422607421875,1922.422607421875,1600.0,1600.0,2.496000051498413,4.98799991607666,-8559,-8793,False,False
1784742958.8980255,386127.3355116,0,0,0,0,57.097503662109375,0.0410000011324882,-1.459087610244751,-35.76879119873047,20.137060165405277,-1.459087610244751,-37.38867568969727,-35.76879119873047,1782.5504150390625,0.0,384.8858337402344,1184.126220703125,-1243.4951171875,1693.214111328125,-4.725281238555908,-1.4111608266830444,-6.328273773193359,-7.787361145019531,-195.3509979248047,-159.58221435546875,1782.5504150390625,1782.5504150390625,2000.0,2000.0,2.503999948501587,2.492000102996826,-8551,-8785,False,False
1784742958.8990226,386127.3365106,0,0,0,0,57.10000228881836,0.1379999965429306,-1.5590001344680786,-45.32686996459961,31.49173164367676,-1.5590001344680786,-50.28614807128906,-45.32686996459961,1618.719482421875,0.0,384.8858337402344,1184.126220703125,-1243.4951171875,1696.905029296875,-4.725281238555908,-1.4111608266830444,-6.228361129760742,-7.787361145019531,-190.2421875,-144.91531372070312,1618.719482421875,1618.719482421875,2000.0,2000.0,2.499000072479248,4.991000175476074,-8551,-8785,False,False
1784742958.9032085,386127.3406939,0,0,0,0,57.10249710083008,0.238999992609024,-1.6853628158569336,-54.15570831298828,6.88752555847168,-1.6853628158569336,-55.80738830566406,-54.15570831298828,1455.209228515625,0.0,384.8858337402344,1184.126220703125,-1243.4951171875,1731.2144775390625,-4.725281238555908,-1.4111608266830444,-6.101998329162598,-7.787361145019531,-184.43280029296875,-130.277099609375,1455.209228515625,1455.209228515625,1800.0,1800.0,2.497999906539917,2.489000082015991,-8541,-8775,False,False
1784742958.9072125,386127.3446969,0,0,0,0,57.10499954223633,0.3319999873638153,-1.8103551864624023,-51.41532897949219,10.225713729858398,-1.8103551864624023,-50.93364715576172,-51.41532897949219,1447.2640380859375,0.0,384.8858337402344,1184.126220703125,-1243.4951171875,1746.8756103515625,-4.725281238555908,-1.4111608266830444,-5.977005958557129,-7.787361145019531,-180.9811248779297,-129.5657958984375,1447.2640380859375,1447.2640380859375,1800.0,1800.0,2.5,4.988999843597412,-8541,-8775,False,False
1784742958.908303,386127.3457892,0,0,0,0,57.10749816894531,0.4350000023841858,-1.9426207542419436,-57.39277648925781,-11.60183811187744,-1.9426207542419436,-59.77988052368164,-57.39277648925781,1319.8638916015625,0.0,384.8858337402344,1184.126220703125,-1243.4951171875,1764.902099609375,-4.725281238555908,-1.4111608266830444,-5.844740390777588,-7.787361145019531,-175.5531463623047,-118.16036224365234,1319.8638916015625,1319.8638916015625,1400.0,1400.0,2.500999927520752,2.490000009536743,-8532,-8766,False,False
1784742958.909214,386127.346699,0,0,0,0,57.11000061035156,0.5289999842643738,-2.0866472721099854,-60.07238006591797,-14.902077674865724,-2.0866472721099854,-60.82987594604492,-60.07238006591797,1232.46484375,0.0,384.8858337402344,1184.126220703125,-1243.4951171875,1773.118408203125,-4.725281238555908,-1.4111608266830444,-5.700714111328125,-7.787361145019531,-170.4083709716797,-110.33599090576172,1232.46484375,1232.46484375,1400.0,1400.0,2.500999927520752,4.991000175476074,-8532,-8766,False,False
1784742958.9135716,386127.3510561,0,0,0,0,57.11250305175781,0.6380000114440918,-2.22064471244812,-55.37876510620117,20.536890029907227,-2.22064471244812,-54.5561408996582,-55.37876510620117,1247.482177734375,0.0,384.8858337402344,1184.126220703125,-1243.4951171875,1755.09521484375,-4.725281238555908,-1.4111608266830444,-5.56671667098999,-7.787361145019531,-167.05917358398438,-111.68041229248048,1247.482177734375,1247.482177734375,1400.0,1400.0,2.500999927520752,2.492000102996826,-8525,-8759,False,False
1784742958.915474,386127.352957,0,0,0,0,57.11499786376953,0.7319999933242798,-2.3626813888549805,-61.98273086547852,11.47776699066162,-2.3626813888549805,-65.41487121582031,-61.98273086547852,1390.30908203125,0.0,303.8989562988281,1173.3717041015625,-1451.1962890625,1746.888916015625,-5.514545917510986,-1.4111608266830444,-6.213944435119629,-8.57662582397461,-186.44967651367188,-124.4669418334961,1390.30908203125,1390.30908203125,1400.0,1400.0,2.496999979019165,4.988999843597412,-8525,-8759,False,False
1784742958.9194465,386127.3569319,0,0,0,0,57.11750030517578,0.8309999704360962,-2.518796920776367,-63.35870361328125,-10.517951011657717,-2.518796920776367,-61.14487457275391,-63.35870361328125,1316.06298828125,0.0,303.8989562988281,1173.3717041015625,-1451.1962890625,1732.251953125,-5.514545917510986,-1.4111608266830444,-6.057828903198242,-8.57662582397461,-181.1787872314453,-117.82007598876952,1316.06298828125,1316.06298828125,1200.0,1200.0,2.502000093460083,2.490999937057495,-8518,-8752,False,False
1784742958.921276,386127.358761,0,0,0,0,57.12000274658203,0.9269999861717224,-2.656661033630371,-55.49514389038086,9.9360933303833,-2.656661033630371,-53.0248908996582,-55.49514389038086,1372.1884765625,0.0,303.8989562988281,1173.3717041015625,-1451.1962890625,1725.586181640625,-5.514545917510986,-1.4111608266830444,-5.919964790344238,-8.57662582397461,-178.33984375,-122.84469604492188,1372.1884765625,1372.1884765625,1200.0,1200.0,2.5,4.991000175476074,-8518,-8752,False,False
1784742958.9233406,386127.3608248,0,0,0,0,57.122501373291016,1.0290000438690186,-2.7909624576568604,-57.98537826538086,1.9938703775405884,-2.7909624576568604,-59.78862762451172,-57.98537826538086,1290.8038330078125,0.0,303.8989562988281,1173.3717041015625,-1451.1962890625,1700.791015625,-5.514545917510986,-1.4111608266830444,-5.78566312789917,-8.57662582397461,-173.5441436767578,-115.55876922607422,1290.8038330078125,1290.8038330078125,1400.0,1400.0,2.499000072479248,2.490000009536743,-8512,-8746,False,False
1784742958.925438,386127.3629214,0,0,0,0,57.124996185302734,1.1089999675750732,-2.9351179599761963,-59.77457809448242,-6.396057605743408,-2.9351179599761963,-60.47112655639648,-59.77457809448242,1215.2938232421875,0.0,303.8989562988281,1173.3717041015625,-1451.1962890625,1689.4853515625,-5.514545917510986,-1.4111608266830444,-5.641507625579834,-8.57662582397461,-168.57333374023438,-108.79875183105467,1215.2938232421875,1215.2938232421875,1400.0,1400.0,2.497999906539917,4.98799991607666,-8512,-8746,False,False
1784742958.9273343,386127.3648195,0,0,0,0,57.12750244140625,0.0320000015199184,-3.141533613204956,-59.10406494140625,37.08090591430664,-3.141533613204956,-60.91737747192383,-59.10406494140625,1150.49951171875,0.0,303.8989562988281,1173.3717041015625,-1451.1962890625,1673.4266357421875,-5.514545917510986,-1.4111608266830444,-5.435091972351074,-8.57662582397461,-162.10214233398438,-102.9980697631836,1150.49951171875,1150.49951171875,1200.0,1200.0,2.503999948501587,2.492000102996826,-8505,-8739,False,False
1784742958.9292555,386127.3667407,0,0,0,0,57.130001068115234,0.1280000060796737,-3.2849316596984863,-60.53693389892578,-12.77575397491455,-3.2849316596984863,-60.943626403808594,-60.53693389892578,1080.0364990234375,0.0,303.8989562988281,1173.3717041015625,-1451.1962890625,1666.1256103515625,-5.514545917510986,-1.4111608266830444,-5.291694164276123,-8.57662582397461,-157.22682189941406,-96.6898956298828,1080.0364990234375,1080.0364990234375,1200.0,1200.0,2.497999906539917,4.989999771118164,-8505,-8739,False,False
1784742958.9361153,386127.3735995,0,0,0,0,57.13249969482422,0.2349999994039535,-3.429306983947754,-57.04573059082031,-24.066381454467773,-3.429306983947754,-52.858642578125,-57.04573059082031,1075.2269287109375,0.0,303.8989562988281,1173.3717041015625,-1451.1962890625,1619.2679443359375,-5.514545917510986,-1.4111608266830444,-5.147318840026856,-8.57662582397461,-153.3050537109375,-96.2593231201172,1075.2269287109375,1075.2269287109375,1200.0,1200.0,2.5,2.490000009536743,-8499,-8733,False,False
1784742958.9363065,386127.3737924,0,0,0,0,57.1349983215332,0.3230000138282776,-3.564868450164795,-54.17918014526367,-19.23960876464844,-3.564868450164795,-51.95739364624024,-54.17918014526367,1065.1949462890625,0.0,303.8989562988281,1173.3717041015625,-1451.1962890625,1597.909423828125,-5.514545917510986,-1.4111608266830444,-5.011757373809815,-8.57662582397461,-149.5404052734375,-95.36122131347656,1065.1949462890625,1065.1949462890625,1200.0,1200.0,2.499000072479248,4.988999843597412,-8499,-8733,False,False
1784742958.939236,386127.3767208,0,0,0,0,57.13750076293945,0.4250000119209289,-3.694036245346069,-53.49138259887695,-31.72676086425781,-3.694036245346069,-54.58238983154297,-53.49138259887695,924.7714233398438,0.0,222.89212036132807,1146.476806640625,-1375.0172119140625,1555.49951171875,-5.2250657081604,-1.4111608266830444,-4.593109130859375,-8.287145614624023,-136.28121948242188,-82.78983306884766,924.7714233398438,924.7714233398438,1000.0,1000.0,2.502000093460083,2.490999937057495,-8493,-8727,False,False
1784742958.9393167,386127.3768048,0,0,0,0,57.13999938964844,0.5239999890327454,-3.819579839706421,-50.226322174072266,-13.90859317779541,-3.819579839706421,-48.238651275634766,-50.226322174072266,923.6619262695312,0.0,222.89212036132807,1146.476806640625,-1375.0172119140625,1536.185546875,-5.2250657081604,-1.4111608266830444,-4.467565536499023,-8.287145614624023,-132.91683959960938,-82.69051361083984,923.6619262695312,923.6619262695312,1000.0,1000.0,2.5,4.991000175476074,-8493,-8727,False,False
1784742958.9431272,386127.3806139,0,0,0,0,57.14250183105469,0.6240000128746033,-3.933580636978149,-46.603424072265625,1.9409667253494265,-3.933580636978149,-46.52365493774414,-46.603424072265625,931.4749755859376,0.0,222.89212036132807,1146.476806640625,-1375.0172119140625,1472.973388671875,-5.2250657081604,-1.4111608266830444,-4.353564739227295,-8.287145614624023,-129.99339294433594,-83.38996887207031,931.4749755859376,931.4749755859376,1000.0,1000.0,2.5,2.490999937057495,-8488,-8722,False,False
1784742958.9450593,386127.3825474,0,0,0,0,57.144996643066406,0.7170000076293945,-4.047605514526367,-46.77075958251953,-1.7979167699813845,-4.047605514526367,-46.55865478515625,-46.77075958251953,888.4744873046875,0.0,222.89212036132807,1146.476806640625,-1375.0172119140625,1444.1754150390625,-5.2250657081604,-1.4111608266830444,-4.239539623260498,-8.287145614624023,-126.31111907958984,-79.54035949707031,888.4744873046875,888.4744873046875,1000.0,1000.0,2.496999979019165,4.98799991607666,-8488,-8722,False,False
1784742958.9471028,386127.3845907,0,0,0,0,57.147499084472656,0.8199999928474426,-4.155474662780762,-42.25998306274414,-16.95977783203125,-4.155474662780762,-38.79742050170898,-42.25998306274414,910.38037109375,0.0,222.89212036132807,1146.476806640625,-1375.0172119140625,1398.36669921875,-5.2250657081604,-1.4111608266830444,-4.131670951843262,-8.287145614624023,-123.761474609375,-81.5014877319336,910.38037109375,910.38037109375,1000.0,1000.0,2.500999927520752,2.489000082015991,-8483,-8717,False,False
1784742958.949288,386127.3867735,0,0,0,0,57.150001525878906,0.9169999957084656,-4.250372886657715,-37.261837005615234,-24.570241928100582,-4.250372886657715,-33.643680572509766,-37.261837005615234,943.4553833007812,0.0,222.89212036132807,1146.476806640625,-1375.0172119140625,1377.4818115234375,-5.2250657081604,-1.4111608266830444,-4.03677225112915,-8.287145614624023,-121.72434997558594,-84.46250915527344,943.4553833007812,943.4553833007812,1000.0,1000.0,2.502000093460083,4.991000175476074,-8483,-8717,False,False
1784742958.953402,386127.3908852,0,0,0,0,57.15250015258789,1.0210000276565552,-4.325929164886475,-29.265382766723636,13.481621742248535,-4.325929164886475,-26.363697052001957,-29.265382766723636,1023.6338500976562,0.0,222.89212036132807,1146.476806640625,-1375.0172119140625,1313.547607421875,-5.2250657081604,-1.4111608266830444,-3.961216449737549,-8.287145614624023,-120.90584564208984,-91.64046478271484,1023.6338500976562,1023.6338500976562,800.0,800.0,2.500999927520752,2.492000102996826,-8478,-8712,False,False
1784742958.955171,386127.3926575,0,0,0,0,57.15499877929688,1.1150000095367432,-4.387957572937012,-23.894678115844727,15.86800479888916,-4.387957572937012,-21.796205520629883,-23.894678115844727,1073.45166015625,0.0,222.89212036132807,1146.476806640625,-1375.0172119140625,1284.4373779296875,-5.2250657081604,-1.4111608266830444,-3.8991878032684326,-8.287145614624023,-119.9950714111328,-96.10039520263672,1073.45166015625,1073.45166015625,800.0,800.0,2.496999979019165,4.988999843597412,-8478,-8712,False,False
1784742958.9592476,386127.3967327,0,0,0,0,57.157501220703125,1.218000054359436,-4.436975002288818,-18.55293273925781,-4.143301010131836,-4.436975002288818,-15.97746753692627,-18.55293273925781,799.5494995117188,0.0,150.88841247558594,1109.9117431640625,-1133.549072265625,1216.682373046875,-4.307486057281494,-1.4111608266830444,-2.932590961456299,-7.369565963745117,-90.13232421875,-71.57939147949219,799.5494995117188,799.5494995117188,1000.0,1000.0,2.503000020980835,2.492000102996826,-8474,-8708,False,False
1784742958.9593985,386127.3968864,0,0,0,0,57.15999984741211,0.1150000020861625,-4.470484256744385,-1.707208514213562,-12.372262954711914,-4.470484256744385,4.374990940093994,-1.707208514213562,1013.3741455078124,0.0,150.88841247558594,1109.9117431640625,-1133.549072265625,1185.85986328125,-4.307486057281494,-1.4111608266830444,-2.8990817070007324,-7.369565963745117,-92.42916870117188,-90.72196197509766,1013.3741455078124,1013.3741455078124,1000.0,1000.0,2.497999906539917,4.989999771118164,-8474,-8708,False,False
1784742958.9631498,386127.4006377,0,0,0,0,57.16249847412109,0.2160000056028366,-4.456062316894531,6.964268207550049,-12.75282859802246,-4.456062316894531,9.047481536865234,6.964268207550049,1134.7628173828125,0.0,150.88841247558594,1109.9117431640625,-1133.549072265625,1150.0374755859375,-4.307486057281494,-1.4111608266830444,-2.913503885269165,-7.369565963745117,-94.6249771118164,-101.58924102783205,1134.7628173828125,1134.7628173828125,800.0,800.0,2.499000072479248,2.489000082015991,-8469,-8703,False,False
1784742958.9657886,386127.4032763,0,0,0,0,57.16499710083008,0.3079999983310699,-4.442051887512207,4.426505565643311,-19.22596549987793,-4.442051887512207,3.377493143081665,4.426505565643311,1105.754150390625,0.0,150.88841247558594,1109.9117431640625,-1133.549072265625,1133.6951904296875,-4.307486057281494,-1.4111608266830444,-2.9275143146514893,-7.369565963745117,-94.56575775146484,-98.99226379394533,1105.754150390625,1105.754150390625,800.0,800.0,2.5,4.988999843597412,-8469,-8703,False,False
1784742958.9673398,386127.4048248,0,0,0,0,57.16749954223633,0.414000004529953,-4.4200873374938965,14.668461799621582,-13.470733642578123,-4.4200873374938965,23.134952545166016,14.668461799621582,1250.889892578125,0.0,150.88841247558594,1109.9117431640625,-1133.549072265625,1093.5899658203125,-4.307486057281494,-1.4111608266830444,-2.9494788646698,-7.369565963745117,-97.3170166015625,-111.98548126220705,1250.889892578125,1250.889892578125,1200.0,1200.0,2.500999927520752,2.490000009536743,-8465,-8699,False,False
1784742958.9693923,386127.4068745,0,0,0,0,57.17000198364258,0.5120000243186951,-4.356757640838623,30.006580352783203,2.519915580749512,-4.356757640838623,34.81618118286133,30.006580352783203,1479.120849609375,0.0,150.88841247558594,1109.9117431640625,-1133.549072265625,1075.31005859375,-4.307486057281494,-1.4111608266830444,-3.012808561325073,-7.369565963745117,-102.41119384765624,-132.4177703857422,1479.120849609375,1479.120849609375,1200.0,1200.0,2.500999927520752,4.991000175476074,-8465,-8699,False,False
1784742958.9732893,386127.4107731,0,0,0,0,57.17250061035156,0.6060000061988831,-4.285410404205322,27.531396865844727,24.73718643188477,-4.285410404205322,23.77370262145996,27.531396865844727,1471.4456787109375,0.0,150.88841247558594,1109.9117431640625,-1133.549072265625,1066.978271484375,-4.307486057281494,-1.4111608266830444,-3.084156036376953,-7.369565963745117,-104.19927215576172,-131.7306671142578,1471.4456787109375,1471.4456787109375,1200.0,1200.0,2.500999927520752,2.492000102996826,-8459,-8693,False,False
1784742958.9770875,386127.4145721,0,0,0,0,57.17499923706055,0.7070000171661377,-4.240382671356201,16.052366256713867,15.231574058532717,-4.240382671356201,12.853723526000977,16.052366256713867,1333.674072265625,0.0,150.88841247558594,1109.9117431640625,-1133.549072265625,1063.1846923828125,-4.307486057281494,-1.4111608266830444,-3.129183530807495,-7.369565963745117,-103.34435272216795,-119.39671325683594,1333.674072265625,1333.674072265625,1200.0,1200.0,2.496999979019165,4.988999843597412,-8459,-8693,False,False
