t_sec,pitch_deg,pitch_rate_dps,raw_acc_pitch_deg,fused_pitch_deg,gyro_pitch_rate_dps,filtered_pitch_rate_dps,u_sps,pitch_sp_deg,rate_setpoint_dps,rate_error_dps,target_velocity_sps,vel_error,measured_vel_sps,left_applied_sps,right_applied_sps,motor_update_dt_ms,motor_feedback_age_ms,left_actual_steps,right_actual_steps,controller_saturation_flags,controller_fault_flags
55.102483,-0.16451483637883704,5.8211181610030795,-17.544634807022,-0.16451483637883701,6.457486910920472,5.8211181610030795,-128.9873480796814,0.5077689466764153,17.368666385296294,11.547548224293214,0.0,126.94223666910382,-136.85833057294252,-200.0,-200.0,2.5,4.999,2425,2425,0,0
55.104983,-0.15173534318352835,4.683270597955015,-0.7481249519909697,-0.15173534318352835,4.269991344890501,4.683270597955015,-140.87774753570557,0.5077689466764153,17.295302466589668,12.61203186863465,0.0,126.94223666910382,-134.93913225702207,-0.0,-0.0,2.5,2.499,2424,2424,0,0
55.107483,-0.142661855559865,3.681922838114655,14.390224993130083,-0.142661855559865,3.543742816968552,3.681922838114655,-162.0258927345276,0.5397565290280883,18.187234058934028,14.505311220819374,0.0,134.93913225702207,-134.06409657004966,-0.0,-0.0,2.5,4.999,2424,2424,0,0
55.109984,-0.13632483417116437,1.307716687070343,2.6608156267863143,-0.13632483417116437,0.00874998226411988,1.307716687070343,-193.19406747817993,0.5397565290280883,18.603348997811487,17.295632310741144,0.0,134.93913225702207,-137.29444541211816,-200.0,-200.0,2.5010000000000003,2.5,2424,2424,0,0
55.112483,-0.13805847979927183,-1.7583439374107042,10.395748238722986,-0.13805847979927183,-3.158743597347277,-1.7583439374107042,-236.54656410217285,0.5397565290280883,19.41840623151876,21.176750168929463,0.0,134.93913225702207,-138.7660469097229,-200.0,-200.0,2.499,4.999,2424,2424,0,0
55.114984,-0.14709152797752983,-4.632615100683078,-0.9781178496024682,-0.14709152797752983,-5.678738489413803,-4.632615100683078,-279.5041799545288,0.5397565290280883,20.389899371328074,25.022514472011153,0.0,134.93913225702207,-150.32167219695694,-200.0,-200.0,2.5010000000000003,2.5,2423,2423,0,0
55.117484,-0.15322791851207604,-2.7245143409499137,4.360018102709582,-0.15322791851207604,-1.994995956219333,-2.7245143409499133,-254.78131771087646,0.5397565290280883,20.084693116362082,22.80920745731199,0.0,134.93913225702207,-166.46851878625506,-200.0,-200.0,2.5,0.0,2422,2422,0,0
55.119983,-0.15924616916419743,-3.171097125861059,6.79766290244348,-0.15924616916419745,-3.7887423203639083,-3.171097125861059,-262.8990650177002,0.5397565290280883,20.364849830849266,23.535946956710326,0.0,134.93913225702207,-173.82854327371035,-200.0,-200.0,2.499,2.499,2422,2422,0,0
55.122483,-0.16410706163894315,-1.1073911361296769,-11.559635761883463,-0.16410706163894315,-0.043749911320599404,-1.1073911361296769,-235.60457229614258,0.5397565290280883,19.9850283227093,21.09241945883898,0.0,134.93913225702207,-177.18619757462665,-200.0,-200.0,2.5,4.999,2422,2422,0,0
55.124983,-0.1529994838012991,5.875049437707335,-39.628232830835906,-0.1529994838012991,7.8137341618590535,5.875049437707335,-134.63729619979858,0.5397565290280883,17.928405999796016,12.05335656208868,0.0,134.93913225702207,-178.71708019027187,-400.0,-400.0,2.5,2.499,2421,2421,0,0
