t_sec,pitch_deg,pitch_rate_dps,raw_acc_pitch_deg,fused_pitch_deg,gyro_pitch_rate_dps,filtered_pitch_rate_dps,u_sps,pitch_sp_deg,rate_setpoint_dps,rate_error_dps,target_velocity_sps,vel_error,measured_vel_sps,left_applied_sps,right_applied_sps,motor_update_dt_ms,motor_feedback_age_ms,left_actual_steps,right_actual_steps,controller_saturation_flags,controller_fault_flags
34.752495,-0.6606834368903661,2.8197609916889452,11.259380636655912,-0.660683436890366,2.6862445550848033,2.8197609916889452,-306.1950445175171,0.44419897881137493,30.231767391726507,27.412006400037562,0.0,111.04974470284371,-188.13053438502396,-400.0,-400.0,2.497,2.5,2422,2422,0,0
34.762498,-0.6143370285997362,6.667360996410127,-8.3197730921731,-0.6143370285997362,7.4112349777095385,6.667360996410127,-336.736798286438,0.7599645739820494,36.81360462318746,30.14624362677733,0.0,189.99114349551232,-190.37839252138403,-400.0,-400.0,2.504,2.503,2419,2419,0,0
34.772506,-0.5056700951045071,13.135215676869857,6.1311052767525265,-0.505670095104507,13.1162234139157,13.135215676869857,-212.44149208068848,0.7599645739820494,32.15396681520612,19.01875113833626,0.0,189.99114349551232,-247.66276580674648,-400.0,-400.0,2.509,2.511,2416,2416,0,0
34.782495,-0.3426618964700918,17.10471311564411,-13.308201806928796,-0.3426618964700918,15.697468181831065,17.104713115644113,-210.12344360351562,1.092770968663768,35.91594194483705,18.81122882919294,0.0,273.19274216594204,-278.59774391894285,-200.0,-200.0,2.499,2.5,2413,2413,0,0
34.792507,-0.17023480690306986,17.269388919436523,22.868169784804603,-0.17023480690306989,15.33871890900215,17.269388919436523,-153.8953423500061,1.092770968663768,31.046814486012334,13.777425566575813,0.0,273.19274216594204,-261.82750953751696,-200.0,-200.0,2.512,2.512,2411,2411,0,0
34.802514,-0.0006366919910622581,17.050283239526113,-13.899469532154892,-0.0006366919910622581,15.43496871390747,17.050283239526113,-87.88301348686218,1.0415258265088942,24.917979708117254,7.867696468591143,0.0,260.38145662722354,-260.07880036604155,-0.0,-0.0,2.5170000000000003,2.519,2409,2409,0,0
34.812504,0.08478922530771202,-2.1013680800853494,2.5071118900818155,0.08478922530771203,-4.4887409014934985,-2.1013680800853494,-328.5724639892578,1.0415258265088942,27.313966853654446,29.415334933739793,0.0,260.38145662722354,-223.78273323603196,-200.0,-200.0,2.508,2.509,2408,2408,0,0
34.824995,0.06319384890742993,0.7176566159459605,21.75235398124713,0.06319384890742993,2.5199948920665256,0.7176566159459605,-226.07486248016357,0.818063316169016,20.95693092933792,20.239274313391956,0.0,204.51582904225398,-190.0003959293533,-400.0,-400.0,2.52,0.0,2405,2405,0,0
34.832495,0.10187041516127512,10.132181918502916,-25.249256670426426,0.10187041516127512,10.2987291248691,10.132181918502916,-82.526695728302,0.818063316169016,17.52035574859101,7.388173830088098,0.0,204.51582904225398,-196.79024824767941,-200.0,-200.0,2.4979999999999998,2.5,2403,2403,0,0
34.842506,0.26951048881054446,13.606083653906442,15.214056329169464,0.26951048881054446,12.162475347126634,13.606083653906444,24.439983069896698,0.7987827336734787,11.418101942685546,-2.1879817112208966,0.0,199.69568341836967,-188.94622290420568,0.0,0.0,2.512,2.511,2402,2402,0,0
