received_at_unix_s,received_at_monotonic_s,run_id,seed,controller_fault_flags,controller_saturation_flags,imu_timestamp_us,t_sec,age_ms,pitch_deg,pitch_rate_dps,raw_acc_pitch_deg,fused_pitch_deg,gyro_pitch_rate_dps,filtered_pitch_rate_dps,u_sps,turn_sps,target_velocity_sps,vel_error,measured_vel_sps,velocity_p_term_deg,velocity_i_term_deg,pitch_error_deg,pitch_sp_deg,rate_setpoint_dps,rate_error_dps,command_saturated,actuator_fault,left_target_sps,right_target_sps,left_applied_sps,right_applied_sps,motor_update_dt_ms,motor_feedback_age_ms,left_actual_steps,right_actual_steps,plant_pitch_deg,plant_pitch_rate_dps,plant_position_m,plant_velocity_mps,target_wheel_velocity,actual_wheel_velocity,plant_velocity_error,f_cmd,f_app,external_force_n,external_com_bias_rad,x_ddot,theta_ddot,force_saturated,phase_error_steps,missed_steps,traction_limit_n,motor_force_limit_n,total_mass_scale,pitch_inertia_scale,motor_max_force_n,motor_no_load_speed_mps,motor_velocity_damping,motor_tau_s,traction_coefficient,pitch_damping,cart_damping,phase_error_limit_steps,tire_stiffness_n_per_m,tire_damping_n_s_per_m,wheel_equivalent_mass_kg
1784671657.806563,314824.7002016,0,0,8,0,0,4.250031,0.418,160.9023872237285,181.56251718248728,158.54610764417595,160.9023872237285,184.79087543594773,181.56251718248728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-160.9023872237285,0.0,0.0,-181.56251718248728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,160.9023872237285,181.56251718248728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671657.8088975,314824.7025359,0,0,8,0,0,4.252497,0.483,161.3513762899174,188.88416643707035,159.32169776625742,161.3513762899174,192.22836036044964,188.88416643707035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-161.3513762899174,0.0,0.0,-188.88416643707035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,161.3513762899174,188.88416643707035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671657.8117735,314824.7054127,0,0,8,0,0,4.254997,0.5820000000000001,161.8246649218595,199.57906687537897,160.59333647700336,161.8246649218595,203.94458661210615,199.579066875379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-161.8246649218595,0.0,0.0,-199.57906687537897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,161.8246649218595,199.57906687537897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671657.815109,314824.7087487,0,0,8,0,0,4.257498,0.683,162.3197703709275,208.50107605907257,159.8310667545262,162.3197703709275,212.42331942603835,208.50107605907257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-162.3197703709275,0.0,0.0,-208.50107605907257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,162.3197703709275,208.50107605907257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671657.8175344,314824.7111722,0,0,8,0,0,4.259997,0.781,162.8345163412463,216.1788801298541,154.19687216082772,162.8345163412463,219.3620553614854,216.1788801298541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-162.8345163412463,0.0,0.0,-216.1788801298541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,162.8345163412463,216.1788801298541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671657.819903,314824.7135417,0,0,8,0,0,4.262497,0.879,163.36645909979092,223.2664071882339,159.20193262934177,163.36645909979092,226.47579094221487,223.2664071882339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-163.36645909979092,0.0,0.0,-223.2664071882339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,163.36645909979092,223.2664071882339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671657.821352,314824.7149893,0,0,8,0,0,4.264998,0.98,163.91678176682748,231.3337066931076,158.27654390706329,163.91678176682748,234.94577377388288,231.3337066931076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-163.91678176682748,0.0,0.0,-231.3337066931076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,163.91678176682748,231.3337066931076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671657.8239462,314824.7175848,0,0,8,0,0,4.267498,1.0790000000000002,164.48550105476443,238.54230774143625,156.17083651331762,164.48550105476443,241.51701045423687,238.54230774143625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-164.48550105476443,0.0,0.0,-238.54230774143625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,164.48550105476443,238.54230774143625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671657.826699,314824.7203378,0,0,8,0,0,4.269997,1.177,165.07091248971724,245.631459007578,162.78932545669002,165.07091248971727,248.8494955915694,245.631459007578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-165.07091248971724,0.0,0.0,-245.631459007578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,165.07091248971724,245.631459007578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671657.8293812,314824.7230208,0,0,8,0,0,4.272497,0.075,165.98514558043723,257.6681959824075,158.70308150133198,165.98514558043726,260.9857209919037,257.6681959824075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-165.98514558043723,0.0,0.0,-257.6681959824075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,165.98514558043723,257.6681959824075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671657.831649,314824.7252885,0,0,8,0,0,4.274998,0.175,166.61969685342538,266.2648297681775,158.5902966180826,166.61969685342538,269.7794531673442,266.2648297681775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-166.61969685342538,0.0,0.0,-266.2648297681775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,166.61969685342538,266.2648297681775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671657.8340957,314824.7277301,0,0,8,0,0,4.277498,0.2739999999999999,167.27321928798844,274.2044187770168,166.11121426382653,167.27321928798844,277.78568693901383,274.2044187770168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-167.27321928798844,0.0,0.0,-274.2044187770168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,167.27321928798844,274.2044187770168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671657.8390932,314824.7327309,0,0,8,0,0,4.279997,0.373,167.94538751706855,281.9693557475515,163.98485603737353,167.94538751706855,285.34567161521346,281.9693557475515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-167.94538751706855,0.0,0.0,-281.9693557475515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,167.94538751706855,281.9693557475515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671657.8393862,314824.7330265,0,0,8,0,0,4.282498,0.472,168.63008794767367,285.6420027936344,165.64686608909952,168.63008794767367,286.68441890162376,285.6420027936344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-168.63008794767367,0.0,0.0,-285.6420027936344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,168.63008794767367,285.6420027936344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671657.8412857,314824.7349261,0,0,8,0,0,4.284998,0.5720000000000001,169.3172651191849,286.4536695635577,157.98714978802755,169.31726511918487,286.68441890162376,286.4536695635577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-169.3172651191849,0.0,0.0,-286.4536695635577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,169.3172651191849,286.4536695635577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671657.844046,314824.7376079,0,0,8,0,0,4.287498,0.669,170.00597619207483,286.63343639454433,164.42236516997664,170.00597619207483,286.68441890162376,286.63343639454433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-170.00597619207483,0.0,0.0,-286.63343639454433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,170.00597619207483,286.63343639454433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671657.846716,314824.7403553,0,0,8,0,0,4.289998,0.769,170.69397646540827,286.6731334085549,159.6531622081963,170.69397646540827,286.68441890162376,286.673133408555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-170.69397646540827,0.0,0.0,-286.6731334085549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,170.69397646540827,286.6731334085549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671657.848929,314824.7425696,0,0,8,0,0,4.292531,0.903,171.38172302113497,286.6819191735723,161.83260419063996,171.38172302113497,286.68441890162376,286.6819191735723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-171.38172302113497,0.0,0.0,-286.6819191735723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,171.38172302113497,286.6819191735723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671657.851518,314824.7451571,0,0,8,0,0,4.294998,0.966,172.0709102888383,286.6838669505114,161.50591132995228,172.0709102888383,286.68441890162376,286.6838669505114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-172.0709102888383,0.0,0.0,-286.6838669505114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,172.0709102888383,286.6838669505114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671657.853894,314824.7475345,0,0,8,0,0,4.297497,1.066,172.75866575151474,286.6842966448761,164.7631920197511,172.7586657515147,286.68441890162376,286.6842966448761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-172.75866575151474,0.0,0.0,-286.6842966448761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,172.75866575151474,286.6842966448761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671657.8566818,314824.750319,0,0,8,0,0,4.299997,1.163,173.44756830862843,286.6843918898214,167.24942372368608,173.44756830862843,286.68441890162376,286.6843918898214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-173.44756830862843,0.0,0.0,-286.6843918898214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,173.44756830862843,286.6843918898214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671657.8589544,314824.752593,0,0,8,0,0,4.302497,0.062,174.4799188752839,286.684416090178,164.94918653488722,174.4799188752839,286.68441890162376,286.684416090178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-174.4799188752839,0.0,0.0,-286.684416090178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,174.4799188752839,286.684416090178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671657.8613508,314824.7549901,0,0,8,0,0,4.304997,0.162,175.1679614783134,286.6844182792819,165.852774530992,175.1679614783134,286.68441890162376,286.68441827928183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-175.1679614783134,0.0,0.0,-286.6844182792819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,175.1679614783134,286.6844182792819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671657.8640816,314824.7577202,0,0,8,0,0,4.307498,0.263,175.8560040831607,286.6844187638621,164.31289411638537,175.8560040831607,286.68441890162376,286.6844187638621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-175.8560040831607,0.0,0.0,-286.6844187638621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,175.8560040831607,286.6844187638621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671657.8729029,314824.7665415,0,0,8,0,0,4.309999,0.362,176.54462005724804,286.6844188711671,165.46870163266018,176.54462005724804,286.68441890162376,286.6844188711671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-176.54462005724804,0.0,0.0,-286.6844188711671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,176.54462005724804,286.6844188711671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671657.8973956,314824.7910341,0,0,8,0,0,4.312497,0.4589999999999999,177.23294934700556,286.6844188948861,161.023821403365,177.23294934700556,286.68441890162376,286.6844188948861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-177.23294934700556,0.0,0.0,-286.6844188948861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,177.23294934700556,286.6844188948861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671657.8976274,314824.7912684,0,0,8,0,0,4.314998,0.559,177.92127863678277,286.68441890013327,169.18462996523442,177.92127863678277,286.68441890162376,286.68441890013327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-177.92127863678277,0.0,0.0,-286.68441890013327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,177.92127863678277,286.68441890013327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671657.8977685,314824.7914095,0,0,8,0,0,4.317497,0.6579999999999999,178.6081904819468,286.68441890129384,165.95641197866627,178.60819048194682,286.68441890162376,286.68441890129384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-178.6081904819468,0.0,0.0,-286.68441890129384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,178.6081904819468,286.68441890129384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671657.8979397,314824.7915808,0,0,8,0,0,4.319998,0.758,179.29425730920966,286.6844189015508,170.81573990181192,179.29425730920966,286.68441890162376,286.6844189015508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.29425730920966,0.0,0.0,-286.6844189015508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,179.29425730920966,286.6844189015508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671657.8980649,314824.7917063,0,0,8,0,0,4.322497,0.855,179.9806098787692,286.6844189016076,169.09875889302288,179.9806098787692,286.68441890162376,286.6844189016076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.9806098787692,0.0,0.0,-286.6844189016076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,179.9806098787692,286.6844189016076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671657.898254,314824.7918938,0,0,8,0,0,4.324998,0.955,-179.33332329396765,286.6844189016202,166.57756636356575,-179.33332329396765,286.68441890162376,286.6844189016202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.33332329396765,0.0,0.0,-286.6844189016202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-179.33332329396765,286.6844189016202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671657.8983915,314824.7920321,0,0,8,0,0,4.327497,1.053,-178.64725646670453,286.68441890162296,168.1906842926593,-178.6472564667045,286.68441890162376,286.68441890162296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.64725646670453,0.0,0.0,-286.68441890162296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-178.64725646670453,286.68441890162296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671657.8985398,314824.7921801,0,0,8,0,0,4.330033,1.189,-177.96147538173784,286.6844189016236,162.22735091040985,-177.96147538173787,286.68441890162376,286.6844189016236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.96147538173784,0.0,0.0,-286.6844189016236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-177.96147538173784,286.6844189016236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671657.89896,314824.7925993,0,0,8,0,0,4.332498,0.051,-176.93194652739632,286.6844189016237,170.73109205380928,-176.93194652739632,286.68441890162376,286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.93194652739632,0.0,0.0,-286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-176.93194652739632,286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671657.8992586,314824.7928996,0,0,8,0,0,4.334997,0.15,-176.2461654424294,286.6844189016237,169.31328715789337,-176.24616544242937,286.68441890162376,286.68441890162376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.2461654424294,0.0,0.0,-286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-176.2461654424294,286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671657.899397,314824.7930379,0,0,8,0,0,4.337498,0.25,-175.56009861516625,286.6844189016237,166.95514742655837,-175.56009861516625,286.68441890162376,286.68441890162376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.56009861516625,0.0,0.0,-286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-175.56009861516625,286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671657.8995223,314824.7931638,0,0,8,0,0,4.339998,0.349,-174.8740317879031,286.6844189016237,171.1435505028308,-174.8740317879031,286.68441890162376,286.68441890162376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.8740317879031,0.0,0.0,-286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-174.8740317879031,286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671657.9015768,314824.7952148,0,0,8,0,0,4.342498,0.446,-174.1873934760461,286.6844189016237,168.43640187204457,-174.18739347604608,286.68441890162376,286.68441890162376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.1873934760461,0.0,0.0,-286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-174.1873934760461,286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671657.9018288,314824.7954696,0,0,8,0,0,4.344997,0.5469999999999999,-173.50218387567153,286.6844189016237,164.4321487400625,-173.5021838756715,286.68441890162376,286.68441890162376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.50218387567153,0.0,0.0,-286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-173.50218387567153,286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671657.9105685,314824.8042069,0,0,8,0,0,4.347498,0.647,-172.8161170484084,286.6844189016237,169.36573595636634,-172.8161170484084,286.68441890162376,286.68441890162376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.8161170484084,0.0,0.0,-286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-172.8161170484084,286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671657.910795,314824.8044362,0,0,8,0,0,4.349997,0.745,-172.13005022114524,286.6844189016237,171.3328581413814,-172.13005022114524,286.68441890162376,286.68441890162376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.13005022114524,0.0,0.0,-286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-172.13005022114524,286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671657.910957,314824.8045985,0,0,8,0,0,4.352497,0.844,-171.44398339388212,286.6844189016237,171.3735308736882,-171.4439833938821,286.68441890162376,286.68441890162376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.44398339388212,0.0,0.0,-286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-171.44398339388212,286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784671657.9117763,314824.8054159,0,0,8,0,0,4.354997,0.942,-170.75649912200143,286.6844189016237,166.5054280385339,-170.75649912200143,286.68441890162376,286.68441890162376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.75649912200143,0.0,0.0,-286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-170.75649912200143,286.6844189016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
